e^2:	0.140862
e^2:	0.121378
e^2:	0.0983482
e^2:	0.268581
e^2:	0.0974779
e^2:	0.246289
e^2:	0.107454
e^2:	0.103421
e^2:	0.0825037
e^2:	0.289994
e^2:	0.0845449
e^2:	0.267401
e^2:	0.238739
e^2:	0.194291
e^2:	0.159647
e^2:	0.147447
e^2:	0.121257
e^2:	0.100241
e^2:	0.0823685
e^2:	0.0668532
e^2:	0.0552736
e^2:	0.0462777
e^2:	0.355062
e^2:	0.0487986
e^2:	0.0500102
e^2:	0.0396825
e^2:	0.0379677
e^2:	0.384639
e^2:	0.0426874
e^2:	0.043391
e^2:	0.0360702
e^2:	0.0304737
e^2:	0.0231713
e^2:	0.409458
e^2:	0.377808
e^2:	0.31694
e^2:	0.273302
e^2:	0.100289
e^2:	0.0961505
e^2:	0.0795772
e^2:	0.277549
e^2:	0.0754483
e^2:	0.26003
e^2:	0.23836
e^2:	0.206722
e^2:	0.132561
e^2:	0.192023
e^2:	0.133449
e^2:	0.192485
e^2:	0.176229
e^2:	0.16201
e^2:	0.165005
e^2:	0.158876
e^2:	0.180407
e^2:	0.170063
e^2:	0.137933
e^2:	0.198008
e^2:	0.128129
e^2:	0.12018
e^2:	0.214624
e^2:	0.202246
e^2:	0.130627
e^2:	0.183599
e^2:	0.138049
e^2:	0.119768
e^2:	0.108551
e^2:	0.229518
e^2:	0.216835
e^2:	0.195639
e^2:	0.163842
e^2:	0.162146
e^2:	0.150288
e^2:	0.173663
e^2:	0.134619
e^2:	0.125027
e^2:	0.19011
e^2:	0.177704
e^2:	0.154749
e^2:	0.154031
e^2:	0.158617
e^2:	0.131923
e^2:	0.188398
e^2:	0.194977
e^2:	0.124245
e^2:	0.114233
e^2:	0.20475
e^2:	0.179434
e^2:	0.142663
e^2:	0.179509
e^2:	0.124155
e^2:	0.132689
e^2:	0.196166
e^2:	0.118837
e^2:	0.0982519
e^2:	0.21411
e^2:	0.19795
e^2:	0.122953
e^2:	0.10308
e^2:	0.196485
e^2:	0.105155
e^2:	0.197951
e^2:	0.10644
e^2:	0.180773
e^2:	0.105429
e^2:	0.186725
e^2:	0.106693
e^2:	0.180241
e^2:	0.101553
e^2:	0.0923986
e^2:	0.0754495
e^2:	0.0614625
e^2:	0.230379
e^2:	0.20993
e^2:	0.0797291
e^2:	0.201333
e^2:	0.0845241
e^2:	0.0778112
e^2:	0.199064
e^2:	0.0676903
e^2:	0.0614974
e^2:	0.189843
e^2:	0.201667
e^2:	0.09529
e^2:	0.173306
