out:	0.475702	0.9
out:	0.491807	0.9
out:	0.51121	0.4
out:	0.510362	0.4
out:	0.504134	0.9
out:	0.51833	0.9
out:	0.536803	0.4
out:	0.534312	0.6
out:	0.534807	0.1
out:	0.520118	0.1
out:	0.500993	0.4
out:	0.492971	0.4
out:	0.489381	0.6
out:	0.492326	0.9
out:	0.508923	0.9
out:	0.525683	0.4
out:	0.525265	0.1
out:	0.508453	0.4
out:	0.50098	0.4
out:	0.496092	0.1
out:	0.480376	0.6
out:	0.481893	0.9
out:	0.498401	0.6
out:	0.50576	0.4
out:	0.502109	0.9
out:	0.515523	0.1
out:	0.504253	0.4
out:	0.496858	0.4
out:	0.492419	0.6
out:	0.495389	0.1
out:	0.481938	0.6
out:	0.482327	0.1
out:	0.469918	0.4
out:	0.464897	0.4
out:	0.461598	0.9
out:	0.477326	0.4
out:	0.477762	0.9
out:	0.493443	0.9
out:	0.511866	0.4
out:	0.510897	0.9
out:	0.523395	0.4
out:	0.521767	0.4
out:	0.516881	0.9
out:	0.53061	0.4
out:	0.52877	0.4
out:	0.522921	0.4
out:	0.51691	0.6
out:	0.518542	0.9
out:	0.533547	0.9
out:	0.549646	0.1
out:	0.536877	0.4
out:	0.528824	0.6
out:	0.529048	0.4
out:	0.525679	0.4
out:	0.519518	0.9
out:	0.533921	0.9
out:	0.548349	0.1
out:	0.53674	0.6
out:	0.534647	0.9
out:	0.548607	0.1
out:	0.534282	0.4
out:	0.52681	0.6
out:	0.52856	0.6
out:	0.531131	0.1
out:	0.516429	0.9
out:	0.525618	0.1
out:	0.514535	0.4
out:	0.506597	0.1
out:	0.489746	0.1
out:	0.473636	0.4
out:	0.469061	0.6
out:	0.471013	0.1
out:	0.461059	0.9
out:	0.473088	0.1
out:	0.462629	0.9
out:	0.476367	0.9
out:	0.495922	0.4
out:	0.495226	0.4
out:	0.491102	0.4
out:	0.487608	0.9
out:	0.502142	0.6
out:	0.508508	0.9
out:	0.524099	0.4
out:	0.520257	0.1
out:	0.506156	0.9
out:	0.515015	0.1
out:	0.506028	0.6
out:	0.504924	0.4
out:	0.502992	0.9
out:	0.516711	0.9
out:	0.533649	0.9
out:	0.551315	0.4
out:	0.546968	0.9
out:	0.557238	0.9
out:	0.57365	0.6
out:	0.578475	0.4
out:	0.570647	0.9
out:	0.579216	0.4
out:	0.576118	0.9
out:	0.583661	0.1
out:	0.572986	0.6
out:	0.56961	0.4
out:	0.562532	0.4
out:	0.558576	0.6
out:	0.554384	0.1
out:	0.540634	0.4
out:	0.533767	0.4
out:	0.52375	0.1
out:	0.50877	0.1
out:	0.493566	0.9
out:	0.500696	0.1
out:	0.494254	0.9
out:	0.506175	0.6
out:	0.510132	0.9
out:	0.525662	0.4
out:	0.52169	0.1
out:	0.509868	0.6
out:	0.506609	0.1
out:	0.495179	0.9
out:	0.505596	0.4
out:	0.507686	0.4
out:	0.500632	0.4
out:	0.496272	0.4
out:	0.493395	0.6
out:	0.494898	0.9
out:	0.510509	0.4
out:	0.511389	0.4
out:	0.506287	0.6
out:	0.508833	0.9
out:	0.524214	0.9
out:	0.54125	0.9
out:	0.551922	0.1
out:	0.541702	0.9
out:	0.553398	0.9
out:	0.56237	0.1
out:	0.55422	0.6
out:	0.552619	0.6
out:	0.548315	0.1
out:	0.532809	0.1
out:	0.520798	0.4
out:	0.510658	0.9
out:	0.519532	0.1
out:	0.507234	0.1
out:	0.497434	0.9
out:	0.503172	0.1
out:	0.498313	0.4
out:	0.491731	0.9
out:	0.506225	0.4
out:	0.50531	0.4
out:	0.499975	0.6
out:	0.503825	0.9
out:	0.515356	0.4
out:	0.515989	0.9
out:	0.524929	0.1
out:	0.514475	0.4
out:	0.509673	0.9
out:	0.523974	0.6
out:	0.522408	0.1
out:	0.514424	0.6
out:	0.51415	0.9
out:	0.530656	0.9
out:	0.546355	0.6
out:	0.551057	0.4
out:	0.545918	0.6
out:	0.547418	0.4
out:	0.540847	0.6
out:	0.536433	0.1
out:	0.527703	0.6
out:	0.527291	0.6
out:	0.526589	0.4
out:	0.522909	0.9
out:	0.535011	0.9
out:	0.555323	0.6
out:	0.557572	0.9
out:	0.570274	0.9
out:	0.586592	0.4
out:	0.577855	0.9
out:	0.590737	0.6
out:	0.593346	0.6
out:	0.583908	0.1
out:	0.574161	0.9
out:	0.58662	0.9
out:	0.598826	0.6
out:	0.600571	0.9
out:	0.613434	0.9
out:	0.62072	0.9
out:	0.634921	0.9
out:	0.646239	0.6
out:	0.64871	0.6
out:	0.641725	0.4
out:	0.626657	0.1
out:	0.605377	0.1
out:	0.586115	0.1
out:	0.565475	0.1
out:	0.551738	0.4
out:	0.543264	0.9
out:	0.56088	0.6
out:	0.559181	0.9
out:	0.57187	0.9
out:	0.591008	0.4
out:	0.572193	0.1
out:	0.569407	0.6
out:	0.562747	0.9
out:	0.578123	0.6
out:	0.581339	0.6
out:	0.569947	0.1
out:	0.562003	0.9
out:	0.571344	0.4
out:	0.572097	0.9
out:	0.570994	0.1
out:	0.563158	0.4
out:	0.559734	0.4
out:	0.548247	0.4
out:	0.546147	0.4
out:	0.534691	0.4
out:	0.533175	0.6
out:	0.522635	0.1
out:	0.510482	0.1
out:	0.503686	0.4
out:	0.492568	0.4
out:	0.492105	0.9
out:	0.503116	0.9
out:	0.524104	0.6
out:	0.529803	0.6
out:	0.521499	0.1
out:	0.515196	0.9
out:	0.525357	0.4
out:	0.515982	0.1
out:	0.509604	0.9
out:	0.510786	0.1
out:	0.513288	0.6
out:	0.512323	0.4
out:	0.507882	0.9
out:	0.521413	0.9
out:	0.539444	0.4
out:	0.532689	0.4
out:	0.530079	0.9
out:	0.542668	0.9
out:	0.558705	0.9
out:	0.574411	0.6
out:	0.576363	0.9
out:	0.589998	0.4
out:	0.583824	0.9
out:	0.590635	0.9
out:	0.607842	0.4
out:	0.602106	0.9
out:	0.596881	0.1
out:	0.581406	0.1
out:	0.559532	0.1
out:	0.540273	0.1
out:	0.539139	0.4
out:	0.517576	0.1
out:	0.51522	0.4
out:	0.508333	0.9
out:	0.523852	0.6
out:	0.528115	0.9
out:	0.541397	0.9
out:	0.552588	0.4
out:	0.555767	0.9
out:	0.546136	0.1
out:	0.554628	0.6
out:	0.553269	0.6
out:	0.553877	0.9
out:	0.561808	0.9
out:	0.576206	0.4
out:	0.561305	0.1
out:	0.563052	0.6
out:	0.541967	0.1
out:	0.526791	0.1
out:	0.50993	0.1
out:	0.490276	0.1
out:	0.473892	0.1
out:	0.477222	0.9
out:	0.485854	0.4
out:	0.490472	0.9
out:	0.505068	0.9
out:	0.504372	0.1
out:	0.488347	0.1
out:	0.494889	0.9
out:	0.507687	0.9
out:	0.526725	0.6
out:	0.522473	0.4
out:	0.500617	0.1
out:	0.493894	0.1
out:	0.496508	0.6
out:	0.497426	0.9
out:	0.485291	0.1
out:	0.503604	0.6
out:	0.493531	0.4
out:	0.501948	0.6
out:	0.494653	0.9
out:	0.520874	0.6
out:	0.525888	0.9
out:	0.541909	0.4
out:	0.515952	0.1
out:	0.513452	0.9
out:	0.524624	0.9
out:	0.518691	0.1
out:	0.506321	0.1
out:	0.51271	0.9
out:	0.533705	0.9
out:	0.540085	0.4
out:	0.515824	0.1
out:	0.521405	0.4
out:	0.489702	0.1
out:	0.510597	0.6
out:	0.512701	0.9
out:	0.526554	0.6
out:	0.508064	0.1
out:	0.518813	0.6
out:	0.489822	0.1
out:	0.507512	0.9
out:	0.517191	0.4
out:	0.483006	0.1
out:	0.492071	0.9
out:	0.516923	0.9
out:	0.520556	0.4
out:	0.533723	0.9
out:	0.545438	0.4
out:	0.506997	0.1
out:	0.482876	0.1
out:	0.506969	0.9
out:	0.486566	0.1
out:	0.485139	0.1
out:	0.459754	0.1
out:	0.436261	0.1
out:	0.421669	0.1
out:	0.4516	0.9
out:	0.429135	0.1
out:	0.447776	0.4
out:	0.440618	0.4
out:	0.428283	0.1
out:	0.42981	0.9
out:	0.446112	0.9
out:	0.478465	0.4
out:	0.479396	0.4
out:	0.478161	0.9
out:	0.439476	0.1
out:	0.468011	0.4
out:	0.462493	0.4
out:	0.479593	0.9
out:	0.47034	0.9
out:	0.477644	0.1
out:	0.499912	0.4
out:	0.493169	0.4
out:	0.44604	0.1
out:	0.433337	0.1
out:	0.419568	0.1
out:	0.451126	0.6
out:	0.441661	0.9
out:	0.472585	0.6
out:	0.481715	0.6
out:	0.465977	0.9
out:	0.505738	0.9
out:	0.520705	0.4
out:	0.479868	0.1
out:	0.445971	0.1
out:	0.438809	0.1
out:	0.479074	0.6
out:	0.459049	0.9
out:	0.482332	0.4
out:	0.453966	0.1
out:	0.485221	0.6
out:	0.469202	0.4
out:	0.469849	0.4
out:	0.46424	0.4
out:	0.470157	0.9
out:	0.438727	0.1
out:	0.466423	0.9
out:	0.441885	0.1
out:	0.431936	0.1
out:	0.4585	0.9
out:	0.438098	0.1
out:	0.472671	0.9
out:	0.497703	0.9
out:	0.50205	0.4
out:	0.505467	0.9
out:	0.531535	0.6
out:	0.479604	0.1
out:	0.504161	0.9
out:	0.53835	0.6
out:	0.536531	0.4
out:	0.518853	0.9
out:	0.53082	0.4
out:	0.550556	0.6
out:	0.551583	0.6
out:	0.54153	0.9
out:	0.500349	0.1
out:	0.537938	0.9
out:	0.48865	0.1
out:	0.49013	0.1
out:	0.520971	0.9
out:	0.477465	0.1
out:	0.532014	0.4
out:	0.524985	0.4
out:	0.453294	0.1
out:	0.505322	0.4
out:	0.490935	0.9
out:	0.45068	0.1
out:	0.437378	0.1
out:	0.483634	0.9
out:	0.43192	0.1
out:	0.487089	0.9
out:	0.504652	0.9
out:	0.526464	0.4
out:	0.516684	0.4
out:	0.446743	0.1
out:	0.431949	0.1
out:	0.488425	0.4
out:	0.484842	0.9
out:	0.499723	0.9
out:	0.53306	0.6
out:	0.526438	0.9
out:	0.541927	0.9
