out:	0.521543
out:	0.53048
out:	0.542778
out:	0.535808
out:	0.540205
out:	0.533277
out:	0.537766
out:	0.53093
out:	0.516666
out:	0.502817
out:	0.48945
out:	0.495299
out:	0.508631
out:	0.502849
out:	0.489595
out:	0.495419
out:	0.508705
out:	0.521615
out:	0.515432
out:	0.520471
out:	0.514248
out:	0.500683
out:	0.506121
out:	0.500386
out:	0.487303
out:	0.493162
out:	0.48786
out:	0.475208
out:	0.481461
out:	0.476556
out:	0.464284
out:	0.452367
out:	0.459365
out:	0.473671
out:	0.469106
out:	0.457134
out:	0.463947
out:	0.478089
out:	0.491822
out:	0.486688
out:	0.474185
out:	0.462028
out:	0.450286
out:	0.457268
out:	0.453196
out:	0.441827
out:	0.449091
out:	0.445293
out:	0.452508
out:	0.448619
out:	0.455702
out:	0.451695
out:	0.458704
out:	0.472872
out:	0.486647
out:	0.499962
out:	0.512833
out:	0.507082
out:	0.494076
out:	0.499595
out:	0.49421
out:	0.481641
out:	0.487543
out:	0.482553
out:	0.470373
out:	0.45852
out:	0.465158
out:	0.460895
out:	0.467523
out:	0.46319
out:	0.469732
out:	0.465329
out:	0.471802
out:	0.467343
out:	0.473741
out:	0.487258
out:	0.50039
out:	0.513096
out:	0.507402
out:	0.512508
out:	0.524736
out:	0.518682
out:	0.505482
out:	0.510571
out:	0.504906
out:	0.492167
out:	0.497667
out:	0.492422
out:	0.497977
out:	0.492727
out:	0.498265
out:	0.510867
out:	0.523136
out:	0.535007
out:	0.546496
out:	0.55762
out:	0.550585
out:	0.554282
out:	0.547292
out:	0.533304
out:	0.537465
out:	0.531018
out:	0.535325
out:	0.528936
out:	0.51558
out:	0.502598
out:	0.5077
out:	0.519867
out:	0.531725
out:	0.525548
out:	0.52999
out:	0.523824
out:	0.5107
out:	0.497938
out:	0.48559
out:	0.473642
out:	0.462057
out:	0.468386
out:	0.481674
out:	0.477108
out:	0.465524
out:	0.454237
out:	0.443307
out:	0.450192
out:	0.463977
out:	0.459978
out:	0.448956
out:	0.438204
out:	0.427798
out:	0.435163
out:	0.449389
out:	0.463188
out:	0.476561
out:	0.489471
out:	0.484723
out:	0.490317
out:	0.502727
out:	0.514801
out:	0.509311
out:	0.496939
out:	0.502076
out:	0.496912
out:	0.484949
out:	0.490434
out:	0.502766
out:	0.514776
out:	0.526402
out:	0.537699
out:	0.548644
out:	0.559282
out:	0.552434
out:	0.555939
out:	0.56629
out:	0.559238
out:	0.562532
out:	0.572654
out:	0.56541
out:	0.568546
out:	0.578504
out:	0.571083
out:	0.574028
out:	0.5838
out:	0.59333
out:	0.585488
out:	0.570929
out:	0.556765
out:	0.543099
out:	0.546775
out:	0.557263
out:	0.550593
out:	0.537197
out:	0.541012
out:	0.534804
out:	0.521963
out:	0.509451
out:	0.497332
out:	0.485597
out:	0.474208
out:	0.479893
out:	0.475508
out:	0.464489
out:	0.470454
out:	0.48306
out:	0.478658
out:	0.484242
out:	0.496401
out:	0.508237
out:	0.519721
out:	0.530872
out:	0.525076
out:	0.529273
out:	0.540062
out:	0.533988
out:	0.521384
out:	0.509104
out:	0.51369
out:	0.524882
out:	0.535814
out:	0.529907
out:	0.533903
out:	0.528043
out:	0.515681
out:	0.520034
out:	0.514599
out:	0.51904
out:	0.513638
out:	0.518127
out:	0.529094
out:	0.523456
out:	0.511281
out:	0.499423
out:	0.487921
out:	0.493078
out:	0.488428
out:	0.493617
out:	0.48895
out:	0.477818
out:	0.483253
out:	0.495171
out:	0.49054
out:	0.495632
out:	0.507153
out:	0.502199
out:	0.506967
out:	0.518133
out:	0.51287
out:	0.517331
out:	0.528195
out:	0.52261
out:	0.510648
out:	0.515098
out:	0.525973
out:	0.52051
out:	0.524747
out:	0.53539
out:	0.529599
out:	0.517421
out:	0.505613
out:	0.494143
out:	0.499014
out:	0.494282
out:	0.483188
out:	0.472401
out:	0.461871
out:	0.467623
out:	0.479788
out:	0.491626
out:	0.487177
out:	0.492283
out:	0.503664
out:	0.514753
out:	0.509706
out:	0.514165
out:	0.524927
out:	0.535421
out:	0.52978
out:	0.533627
out:	0.543845
out:	0.537898
out:	0.525773
out:	0.529685
out:	0.524151
out:	0.528204
out:	0.5385
out:	0.532794
out:	0.53655
out:	0.530865
out:	0.534717
out:	0.544754
out:	0.538952
out:	0.542538
out:	0.536648
out:	0.524576
out:	0.512829
out:	0.501441
out:	0.490372
out:	0.495253
out:	0.490738
out:	0.480067
out:	0.469548
out:	0.47507
out:	0.471094
out:	0.460889
out:	0.466588
out:	0.462915
out:	0.468574
out:	0.48038
out:	0.476327
out:	0.466049
out:	0.471582
out:	0.467793
out:	0.457744
out:	0.447847
out:	0.438251
out:	0.429056
out:	0.419779
out:	0.426655
out:	0.439758
out:	0.436784
out:	0.427652
out:	0.434143
out:	0.431301
out:	0.422216
out:	0.428998
out:	0.442052
out:	0.439027
out:	0.429848
out:	0.420658
out:	0.427508
out:	0.42477
out:	0.415918
out:	0.422794
out:	0.42043
out:	0.427172
out:	0.424587
out:	0.415785
out:	0.406961
out:	0.41407
out:	0.411881
out:	0.419055
out:	0.432083
out:	0.429431
out:	0.435969
out:	0.448481
out:	0.445446
out:	0.436053
out:	0.44233
out:	0.439278
out:	0.430249
out:	0.421318
out:	0.412405
out:	0.419367
out:	0.416987
out:	0.423928
out:	0.421406
out:	0.412762
out:	0.404202
out:	0.395719
out:	0.403228
out:	0.40113
out:	0.392892
out:	0.384812
out:	0.377098
out:	0.385184
out:	0.383693
out:	0.375949
out:	0.383734
out:	0.382365
out:	0.374735
out:	0.382681
out:	0.381419
out:	0.389118
out:	0.387767
out:	0.395483
out:	0.393529
out:	0.385717
out:	0.377665
out:	0.370303
out:	0.378449
out:	0.392794
out:	0.406415
out:	0.419658
out:	0.417619
out:	0.424216
out:	0.436792
out:	0.434028
out:	0.425151
out:	0.416421
out:	0.407906
out:	0.399612
out:	0.391944
out:	0.399099
out:	0.412557
out:	0.425613
out:	0.438348
out:	0.4502
out:	0.447114
out:	0.438268
out:	0.429556
out:	0.435377
out:	0.432818
out:	0.438811
out:	0.436414
out:	0.442464
out:	0.45412
out:	0.450959
out:	0.45661
out:	0.468132
out:	0.478962
out:	0.475207
out:	0.465756
out:	0.45619
out:	0.447163
out:	0.43827
out:	0.429123
out:	0.421109
out:	0.426919
out:	0.424639
out:	0.431099
out:	0.443213
out:	0.455132
out:	0.466266
out:	0.477186
out:	0.487834
out:	0.484041
out:	0.488585
out:	0.498803
out:	0.494612
out:	0.48479
out:	0.475197
out:	0.48005
out:	0.490337
out:	0.486424
out:	0.47667
out:	0.467426
out:	0.472173
out:	0.468726
out:	0.473663
out:	0.470256
out:	0.474976
out:	0.47156
out:	0.476419
out:	0.472909
out:	0.477613
out:	0.473951
out:	0.464677
out:	0.455408
out:	0.446442
out:	0.438208
out:	0.443798
out:	0.455294
out:	0.466284
out:	0.476778
out:	0.487137
out:	0.497266
out:	0.493214
out:	0.483511
out:	0.474015
out:	0.464911
out:	0.470116
out:	0.48035
out:	0.490622
out:	0.500527
out:	0.496393
out:	0.500546
out:	0.496453
out:	0.500628
out:	0.510262
out:	0.519792
out:	0.515106
out:	0.518846
out:	0.52783
out:	0.536901
out:	0.546158
out:	0.540567
out:	0.529845
out:	0.519434
out:	0.509327
out:	0.513028
out:	0.522356
out:	0.531395
out:	0.526801
out:	0.516336
out:	0.520042
out:	0.515258
out:	0.518975
out:	0.514487
out:	0.518161
out:	0.513721
out:	0.517409
out:	0.512923
out:	0.516795
out:	0.512134
out:	0.515765
out:	0.525128
out:	0.520208
out:	0.523703
out:	0.5325
out:	0.541339
out:	0.550334
out:	0.544638
out:	0.547803
out:	0.55658
out:	0.550434
out:	0.553878
out:	0.547962
out:	0.550973
out:	0.545865
out:	0.534878
out:	0.524673
out:	0.514529
out:	0.504654
out:	0.495033
out:	0.485655
out:	0.476656
out:	0.481108
out:	0.477673
out:	0.482019
out:	0.478457
out:	0.482967
out:	0.479431
out:	0.483851
out:	0.480148
out:	0.471492
out:	0.47596
out:	0.485846
out:	0.495382
out:	0.504771
out:	0.50078
out:	0.504662
out:	0.500607
out:	0.504502
out:	0.500459
out:	0.504322
out:	0.513515
out:	0.509264
out:	0.499688
out:	0.490374
out:	0.48123
out:	0.472473
out:	0.463799
out:	0.455093
