out:	0.5101	0.9
out:	0.546034	0.9
out:	0.592577	0.9
out:	0.62955	0.1
out:	0.594059	0.9
out:	0.608424	0.9
out:	0.638256	0.9
out:	0.68113	0.9
out:	0.692651	0.1
out:	0.654447	0.1
out:	0.596538	0.9
out:	0.61581	0.9
out:	0.646735	0.9
out:	0.653407	0.1
out:	0.619664	0.1
out:	0.595379	0.1
out:	0.53325	0.1
out:	0.480383	0.1
out:	0.443871	0.9
out:	0.458061	0.9
out:	0.506351	0.9
out:	0.55078	0.9
out:	0.600154	0.9
out:	0.627294	0.9
out:	0.631755	0.1
out:	0.647527	0.9
out:	0.628524	0.9
out:	0.672929	0.9
out:	0.691583	0.1
out:	0.614843	0.1
out:	0.584575	0.1
out:	0.569373	0.1
out:	0.519794	0.1
out:	0.481527	0.1
out:	0.448057	0.9
out:	0.470941	0.9
out:	0.499766	0.9
out:	0.523291	0.1
out:	0.526029	0.9
out:	0.544453	0.9
out:	0.549674	0.1
out:	0.541754	0.1
out:	0.523583	0.1
out:	0.515294	0.9
out:	0.521967	0.1
out:	0.521384	0.1
out:	0.492383	0.9
out:	0.50406	0.1
out:	0.493408	0.1
out:	0.469161	0.1
out:	0.443773	0.1
out:	0.437897	0.1
out:	0.413663	0.9
out:	0.402579	0.1
out:	0.379087	0.9
out:	0.447656	0.1
out:	0.44627	0.9
out:	0.462919	0.1
out:	0.427911	0.9
out:	0.473851	0.9
out:	0.495013	0.1
out:	0.491677	0.9
out:	0.499022	0.1
out:	0.481531	0.1
out:	0.466304	0.9
out:	0.473894	0.9
out:	0.48331	0.1
out:	0.465508	0.1
out:	0.440868	0.9
out:	0.449986	0.9
out:	0.49495	0.1
out:	0.496631	0.9
out:	0.504091	0.9
out:	0.526679	0.1
out:	0.506212	0.1
out:	0.48951	0.9
out:	0.491078	0.1
out:	0.478292	0.1
out:	0.455199	0.9
out:	0.483915	0.1
out:	0.477265	0.9
out:	0.500071	0.9
out:	0.51687	0.9
out:	0.539795	0.9
out:	0.560691	0.1
out:	0.543352	0.9
out:	0.551985	0.9
out:	0.571414	0.1
out:	0.566821	0.9
out:	0.564029	0.9
out:	0.582928	0.1
out:	0.581259	0.9
out:	0.54623	0.1
out:	0.538953	0.1
out:	0.534383	0.1
out:	0.529517	0.9
out:	0.523548	0.1
out:	0.506875	0.1
out:	0.494809	0.9
out:	0.489599	0.1
out:	0.477639	0.1
out:	0.470643	0.1
out:	0.461814	0.9
out:	0.446536	0.1
out:	0.462403	0.9
