e^2:	0.152701	 out:	0.50923
e^2:	0.145021	 out:	0.519183
e^2:	0.138105	 out:	0.528375
e^2:	0.192427	 out:	0.538665
e^2:	0.139847	 out:	0.526039
e^2:	0.133336	 out:	0.534848
e^2:	0.127442	 out:	0.543009
e^2:	0.12136	 out:	0.551633
e^2:	0.115458	 out:	0.560209
e^2:	0.220352	 out:	0.569417
e^2:	0.117692	 out:	0.556938
e^2:	0.110658	 out:	0.567347
e^2:	0.224733	 out:	0.57406
e^2:	0.215269	 out:	0.563971
e^2:	0.203821	 out:	0.551465
e^2:	0.192169	 out:	0.538371
e^2:	0.137482	 out:	0.529214
e^2:	0.131434	 out:	0.537462
e^2:	0.12459	 out:	0.547026
e^2:	0.207189	 out:	0.55518
e^2:	0.197271	 out:	0.544152
e^2:	0.187256	 out:	0.53273
e^2:	0.142216	 out:	0.522885
e^2:	0.185388	 out:	0.530568
e^2:	0.14276	 out:	0.522164
e^2:	0.184599	 out:	0.52965
e^2:	0.177036	 out:	0.520757
e^2:	0.151321	 out:	0.510999
e^2:	0.176387	 out:	0.519984
e^2:	0.1519	 out:	0.510257
e^2:	0.175128	 out:	0.518482
e^2:	0.152177	 out:	0.509901
e^2:	0.145012	 out:	0.519196
e^2:	0.183092	 out:	0.527892
e^2:	0.14578	 out:	0.518188
e^2:	0.182334	 out:	0.527006
e^2:	0.17289	 out:	0.5158
e^2:	0.165163	 out:	0.506403
e^2:	0.162043	 out:	0.497454
e^2:	0.154541	 out:	0.506883
e^2:	0.14713	 out:	0.516424
e^2:	0.179889	 out:	0.524133
e^2:	0.171753	 out:	0.514431
e^2:	0.164108	 out:	0.505102
e^2:	0.156813	 out:	0.495996
e^2:	0.150003	 out:	0.487302
e^2:	0.178122	 out:	0.477955
e^2:	0.169115	 out:	0.488764
e^2:	0.158373	 out:	0.49796
e^2:	0.168762	 out:	0.489193
e^2:	0.159219	 out:	0.499022
e^2:	0.168012	 out:	0.490108
e^2:	0.160159	 out:	0.499801
e^2:	0.166579	 out:	0.508141
e^2:	0.160517	 out:	0.499354
e^2:	0.15286	 out:	0.509027
e^2:	0.145439	 out:	0.518635
e^2:	0.138338	 out:	0.528062
e^2:	0.131731	 out:	0.537052
e^2:	0.196181	 out:	0.542923
e^2:	0.132846	 out:	0.535519
e^2:	0.126412	 out:	0.544455
e^2:	0.121176	 out:	0.551896
e^2:	0.210972	 out:	0.559317
e^2:	0.201385	 out:	0.548759
e^2:	0.129858	 out:	0.539642
e^2:	0.199009	 out:	0.546104
e^2:	0.1316	 out:	0.537233
e^2:	0.124657	 out:	0.546932
e^2:	0.119018	 out:	0.55501
e^2:	0.21227	 out:	0.560727
e^2:	0.203141	 out:	0.550711
e^2:	0.193216	 out:	0.539564
e^2:	0.136245	 out:	0.530887
e^2:	0.12949	 out:	0.540153
e^2:	0.123713	 out:	0.548271
e^2:	0.205745	 out:	0.553591
e^2:	0.19603	 out:	0.542752
e^2:	0.188168	 out:	0.533784
e^2:	0.179382	 out:	0.523535
e^2:	0.171094	 out:	0.513635
e^2:	0.155192	 out:	0.506056
e^2:	0.147752	 out:	0.515615
e^2:	0.140129	 out:	0.525662
e^2:	0.1855	 out:	0.530697
e^2:	0.177057	 out:	0.520782
e^2:	0.147904	 out:	0.515417
e^2:	0.177764	 out:	0.521621
e^2:	0.149267	 out:	0.513649
e^2:	0.141929	 out:	0.523265
e^2:	0.183466	 out:	0.528329
e^2:	0.175923	 out:	0.519432
e^2:	0.14892	 out:	0.514099
e^2:	0.143006	 out:	0.521838
e^2:	0.135303	 out:	0.532165
e^2:	0.191067	 out:	0.537113
e^2:	0.136221	 out:	0.530918
e^2:	0.130761	 out:	0.538391
e^2:	0.196963	 out:	0.543805
e^2:	0.186836	 out:	0.532245
e^2:	0.139303	 out:	0.526767
e^2:	0.132222	 out:	0.536377
e^2:	0.12529	 out:	0.546037
e^2:	0.200172	 out:	0.547406
e^2:	0.126235	 out:	0.544704
e^2:	0.198171	 out:	0.545164
e^2:	0.127942	 out:	0.542311
e^2:	0.199896	 out:	0.547097
e^2:	0.12831	 out:	0.541795
e^2:	0.121995	 out:	0.550723
e^2:	0.204464	 out:	0.552177
e^2:	0.193031	 out:	0.539353
e^2:	0.1327	 out:	0.53572
e^2:	0.123999	 out:	0.547865
e^2:	0.120461	 out:	0.552925
e^2:	0.113257	 out:	0.563463
e^2:	0.215961	 out:	0.564716
e^2:	0.116392	 out:	0.558837
e^2:	0.109385	 out:	0.569266
e^2:	0.102717	 out:	0.579505
e^2:	0.0983617	 out:	0.586373
e^2:	0.0950414	 out:	0.591712
e^2:	0.243016	 out:	0.592966
e^2:	0.230646	 out:	0.580256
e^2:	0.217252	 out:	0.566103
e^2:	0.210367	 out:	0.558658
e^2:	0.203507	 out:	0.551118
e^2:	0.126277	 out:	0.544646
e^2:	0.120117	 out:	0.553421
e^2:	0.114149	 out:	0.56214
e^2:	0.213122	 out:	0.561652
e^2:	0.206051	 out:	0.553928
e^2:	0.121784	 out:	0.551024
e^2:	0.115505	 out:	0.560139
e^2:	0.10904	 out:	0.569788
e^2:	0.103901	 out:	0.577664
e^2:	0.0982626	 out:	0.586531
e^2:	0.228995	 out:	0.578534
e^2:	0.102663	 out:	0.57959
e^2:	0.0944946	 out:	0.5926
e^2:	0.233309	 out:	0.583021
e^2:	0.227207	 out:	0.576662
e^2:	0.106358	 out:	0.573875
e^2:	0.22457	 out:	0.573888
e^2:	0.106234	 out:	0.574065
e^2:	0.102263	 out:	0.580214
e^2:	0.0951891	 out:	0.591473
e^2:	0.23549	 out:	0.585273
e^2:	0.224268	 out:	0.57357
e^2:	0.105361	 out:	0.575406
e^2:	0.21781	 out:	0.566701
e^2:	0.210599	 out:	0.55891
e^2:	0.115651	 out:	0.559925
e^2:	0.109849	 out:	0.568566
e^2:	0.215088	 out:	0.563776
e^2:	0.208892	 out:	0.557047
e^2:	0.115838	 out:	0.55965
e^2:	0.112339	 out:	0.56483
e^2:	0.105832	 out:	0.574681
e^2:	0.100164	 out:	0.583513
e^2:	0.0946911	 out:	0.592281
e^2:	0.23471	 out:	0.584469
e^2:	0.0965242	 out:	0.589317
e^2:	0.0929412	 out:	0.595137
e^2:	0.0865074	 out:	0.605879
e^2:	0.241448	 out:	0.591374
e^2:	0.2307	 out:	0.580313
e^2:	0.0973793	 out:	0.587943
e^2:	0.226976	 out:	0.57642
e^2:	0.222036	 out:	0.571207
e^2:	0.103991	 out:	0.577523
e^2:	0.0981796	 out:	0.586664
e^2:	0.0954695	 out:	0.591019
e^2:	0.228288	 out:	0.577795
e^2:	0.0944454	 out:	0.59268
e^2:	0.225344	 out:	0.574704
e^2:	0.221267	 out:	0.57039
e^2:	0.102566	 out:	0.57974
e^2:	0.0972877	 out:	0.58809
e^2:	0.226317	 out:	0.575728
e^2:	0.215314	 out:	0.56402
e^2:	0.108682	 out:	0.57033
e^2:	0.102888	 out:	0.579239
e^2:	0.0974916	 out:	0.587764
e^2:	0.0904653	 out:	0.599226
e^2:	0.228316	 out:	0.577824
e^2:	0.0942018	 out:	0.593077
e^2:	0.224839	 out:	0.574171
e^2:	0.0958881	 out:	0.590342
e^2:	0.227067	 out:	0.576515
e^2:	0.216347	 out:	0.565131
e^2:	0.101026	 out:	0.582153
e^2:	0.0972449	 out:	0.588159
e^2:	0.0901641	 out:	0.599727
e^2:	0.226588	 out:	0.576013
e^2:	0.217787	 out:	0.566677
e^2:	0.0979868	 out:	0.586972
e^2:	0.219684	 out:	0.568705
e^2:	0.0995193	 out:	0.584533
e^2:	0.212682	 out:	0.561174
e^2:	0.102423	 out:	0.579964
e^2:	0.209752	 out:	0.557987
e^2:	0.198249	 out:	0.545252
e^2:	0.108713	 out:	0.570284
e^2:	0.196349	 out:	0.543113
e^2:	0.108531	 out:	0.570559
e^2:	0.107229	 out:	0.572541
e^2:	0.101916	 out:	0.580757
e^2:	0.215528	 out:	0.56425
e^2:	0.0970374	 out:	0.588492
e^2:	0.217478	 out:	0.566345
e^2:	0.098496	 out:	0.586159
e^2:	0.0983521	 out:	0.586389
e^2:	0.214233	 out:	0.562853
e^2:	0.0939547	 out:	0.59348
e^2:	0.219432	 out:	0.568435
e^2:	0.0954869	 out:	0.59099
e^2:	0.0898478	 out:	0.600254
e^2:	0.217527	 out:	0.566398
e^2:	0.201261	 out:	0.548621
e^2:	0.199898	 out:	0.5471
e^2:	0.198969	 out:	0.546059
e^2:	0.17921	 out:	0.523332
e^2:	0.183966	 out:	0.528913
e^2:	0.176089	 out:	0.51963
e^2:	0.135775	 out:	0.531523
e^2:	0.17072	 out:	0.513182
e^2:	0.164146	 out:	0.505149
e^2:	0.141617	 out:	0.52368
e^2:	0.165758	 out:	0.507134
e^2:	0.139762	 out:	0.526153
e^2:	0.168403	 out:	0.510369
e^2:	0.158778	 out:	0.498469
e^2:	0.140376	 out:	0.525332
e^2:	0.132115	 out:	0.536524
e^2:	0.165125	 out:	0.506355
e^2:	0.137611	 out:	0.52904
e^2:	0.129829	 out:	0.539682
e^2:	0.122038	 out:	0.55066
e^2:	0.11314	 out:	0.563637
e^2:	0.106165	 out:	0.574171
e^2:	0.0995502	 out:	0.584484
e^2:	0.0932838	 out:	0.594576
e^2:	0.0918295	 out:	0.596966
e^2:	0.205265	 out:	0.553062
e^2:	0.196985	 out:	0.54383
e^2:	0.188752	 out:	0.534456
e^2:	0.108449	 out:	0.570685
e^2:	0.197914	 out:	0.544876
e^2:	0.107924	 out:	0.571483
e^2:	0.19561	 out:	0.542278
e^2:	0.186397	 out:	0.531737
e^2:	0.113911	 out:	0.562493
e^2:	0.10245	 out:	0.579922
e^2:	0.185276	 out:	0.530436
e^2:	0.177616	 out:	0.521445
e^2:	0.106912	 out:	0.573026
e^2:	0.105001	 out:	0.575961
e^2:	0.0984277	 out:	0.586268
e^2:	0.194835	 out:	0.541402
e^2:	0.185441	 out:	0.530628
e^2:	0.171779	 out:	0.514462
e^2:	0.115794	 out:	0.559715
e^2:	0.100613	 out:	0.582805
e^2:	0.0938268	 out:	0.593688
e^2:	0.196309	 out:	0.543068
e^2:	0.0947524	 out:	0.592181
e^2:	0.0918092	 out:	0.597
e^2:	0.191924	 out:	0.538091
e^2:	0.182477	 out:	0.527173
e^2:	0.173718	 out:	0.516795
e^2:	0.101805	 out:	0.580931
e^2:	0.0947242	 out:	0.592227
e^2:	0.190494	 out:	0.536457
e^2:	0.180415	 out:	0.524753
e^2:	0.161221	 out:	0.501524
e^2:	0.108079	 out:	0.571247
e^2:	0.110567	 out:	0.567484
e^2:	0.0944721	 out:	0.592637
e^2:	0.182949	 out:	0.527725
e^2:	0.173759	 out:	0.516844
e^2:	0.165212	 out:	0.506463
e^2:	0.15721	 out:	0.496497
e^2:	0.154744	 out:	0.493376
e^2:	0.122576	 out:	0.549891
e^2:	0.11385	 out:	0.562584
e^2:	0.160043	 out:	0.500053
e^2:	0.112435	 out:	0.564687
e^2:	0.106336	 out:	0.573907
e^2:	0.0983662	 out:	0.586366
e^2:	0.168391	 out:	0.510354
e^2:	0.157914	 out:	0.497384
e^2:	0.103077	 out:	0.578944
e^2:	0.151555	 out:	0.4893
e^2:	0.111063	 out:	0.566739
e^2:	0.102764	 out:	0.579432
e^2:	0.086857	 out:	0.605285
e^2:	0.160359	 out:	0.500449
e^2:	0.0845767	 out:	0.609179
e^2:	0.0838555	 out:	0.610422
e^2:	0.172972	 out:	0.515899
e^2:	0.0973332	 out:	0.588017
e^2:	0.0856624	 out:	0.607319
e^2:	0.166115	 out:	0.507573
e^2:	0.18424	 out:	0.529232
e^2:	0.0912751	 out:	0.597882
e^2:	0.15725	 out:	0.496547
e^2:	0.0786384	 out:	0.619575
e^2:	0.18007	 out:	0.524346
e^2:	0.0797453	 out:	0.617608
e^2:	0.0733657	 out:	0.629139
e^2:	0.168269	 out:	0.510207
e^2:	0.158323	 out:	0.497898
e^2:	0.155474	 out:	0.494302
e^2:	0.0994181	 out:	0.584694
e^2:	0.0999062	 out:	0.583921
e^2:	0.0915717	 out:	0.597392
e^2:	0.174879	 out:	0.518186
e^2:	0.0792107	 out:	0.618556
e^2:	0.162333	 out:	0.502906
e^2:	0.152586	 out:	0.490623
e^2:	0.13815	 out:	0.471685
e^2:	0.137201	 out:	0.470407
e^2:	0.12934	 out:	0.459638
e^2:	0.130275	 out:	0.460936
e^2:	0.122495	 out:	0.449993
e^2:	0.115756	 out:	0.55977
e^2:	0.119937	 out:	0.446319
e^2:	0.115599	 out:	0.439998
e^2:	0.1027	 out:	0.420468
e^2:	0.122253	 out:	0.550352
e^2:	0.102071	 out:	0.419485
e^2:	0.115441	 out:	0.560234
e^2:	0.104263	 out:	0.577103
e^2:	0.128671	 out:	0.458707
e^2:	0.126819	 out:	0.543884
e^2:	0.125258	 out:	0.453918
e^2:	0.116728	 out:	0.441655
e^2:	0.10824	 out:	0.428999
e^2:	0.115719	 out:	0.559826
e^2:	0.118743	 out:	0.555408
e^2:	0.111681	 out:	0.434187
e^2:	0.104755	 out:	0.423659
e^2:	0.101245	 out:	0.418189
e^2:	0.0945817	 out:	0.407541
e^2:	0.091281	 out:	0.402127
e^2:	0.0854481	 out:	0.392315
e^2:	0.129107	 out:	0.540686
e^2:	0.0817423	 out:	0.385906
e^2:	0.0814328	 out:	0.385364
e^2:	0.158518	 out:	0.501856
e^2:	0.11324	 out:	0.563489
e^2:	0.0984369	 out:	0.413747
e^2:	0.091475	 out:	0.402448
e^2:	0.0834072	 out:	0.388803
e^2:	0.131897	 out:	0.536823
e^2:	0.110998	 out:	0.566837
e^2:	0.0820012	 out:	0.386359
e^2:	0.083035	 out:	0.388158
e^2:	0.118206	 out:	0.556189
e^2:	0.0776475	 out:	0.378653
e^2:	0.0730451	 out:	0.370269
e^2:	0.0765501	 out:	0.376677
e^2:	0.0737844	 out:	0.371633
e^2:	0.0688873	 out:	0.362464
e^2:	0.118746	 out:	0.555404
e^2:	0.10366	 out:	0.578037
e^2:	0.0650243	 out:	0.354999
e^2:	0.127182	 out:	0.543374
e^2:	0.110726	 out:	0.567244
e^2:	0.0983668	 out:	0.413635
e^2:	0.0830774	 out:	0.388232
